trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint
137145,19:33:00,19:33:00,WAS,6,0,0,1
137146,19:35:00,19:35:00,BAL,1,0,0,1
137146,19:49:00,19:49:00,BWI,2,0,0,1
137146,19:56:00,19:56:00,OTN,3,0,0,1
137146,20:02:00,20:02:00,BWE,4,0,0,1
137146,20:10:00,20:10:00,NCR,5,0,0,1
137146,20:25:00,20:25:00,WAS,6,0,0,1
137148,19:35:00,19:35:00,BAL,1,0,0,1
137148,19:49:00,19:49:00,BWI,2,0,0,1
137148,19:56:00,19:56:00,OTN,3,0,0,1
137148,20:02:00,20:02:00,BWE,4,0,0,1
137148,20:10:00,20:10:00,NCR,5,0,0,1
137148,20:25:00,20:25:00,WAS,6,0,0,1
137150,19:35:00,19:35:00,BAL,1,0,0,1
137150,19:49:00,19:49:00,BWI,2,0,0,1
137150,19:56:00,19:56:00,OTN,3,0,0,1
137150,20:02:00,20:02:00,BWE,4,0,0,1
137150,20:10:00,20:10:00,NCR,5,0,0,1
137150,20:25:00,20:25:00,WAS,6,0,0,1
137151,4:25:00,4:25:00,PRV,1,0,0,1
137151,4:33:00,4:33:00,ABE,2,0,0,1
137151,4:43:00,4:43:00,EDG,3,0,0,1
137151,4:55:00,4:55:00,MSA,4,0,0,1
137151,5:08:00,5:15:00,BAL,5,0,0,1
137151,5:23:00,5:23:00,WBL,6,0,0,1
137151,5:30:00,5:30:00,HAE,7,0,0,1
137151,5:37:00,5:37:00,BWI,8,0,0,1
137151,5:44:00,5:44:00,OTN,9,0,0,1
137151,5:51:00,5:51:00,BWE,10,0,0,1
137151,5:55:00,5:55:00,SEB,11,0,0,1
137151,6:01:00,6:01:00,NCR,12,0,0,1
137151,6:15:00,6:15:00,WAS,13,0,0,1
137153,4:25:00,4:25:00,PRV,1,0,0,1
137153,4:33:00,4:33:00,ABE,2,0,0,1
137153,4:43:00,4:43:00,EDG,3,0,0,1
137153,4:55:00,4:55:00,MSA,4,0,0,1
137153,5:08:00,5:15:00,BAL,5,0,0,1
137153,5:23:00,5:23:00,WBL,6,0,0,1
137153,5:30:00,5:30:00,HAE,7,0,0,1
137153,5:37:00,5:37:00,BWI,8,0,0,1
137153,5:44:00,5:44:00,OTN,9,0,0,1
137153,5:51:00,5:51:00,BWE,10,0,0,1
137153,5:55:00,5:55:00,SEB,11,0,0,1
137153,6:01:00,6:01:00,NCR,12,0,0,1
137153,6:15:00,6:15:00,WAS,13,0,0,1
137155,4:25:00,4:25:00,PRV,1,0,0,1
137155,4:33:00,4:33:00,ABE,2,0,0,1
137155,4:43:00,4:43:00,EDG,3,0,0,1
137155,4:55:00,4:55:00,MSA,4,0,0,1
137155,5:08:00,5:15:00,BAL,5,0,0,1
137155,5:23:00,5:23:00,WBL,6,0,0,1
137155,5:30:00,5:30:00,HAE,7,0,0,1
137155,5:37:00,5:37:00,BWI,8,0,0,1
137155,5:44:00,5:44:00,OTN,9,0,0,1
137155,5:51:00,5:51:00,BWE,10,0,0,1
137155,5:55:00,5:55:00,SEB,11,0,0,1
137155,6:01:00,6:01:00,NCR,12,0,0,1
137155,6:15:00,6:15:00,WAS,13,0,0,1
137156,5:15:00,5:15:00,PRV,1,0,0,1
137156,5:23:00,5:23:00,ABE,2,0,0,1
137156,5:34:00,5:34:00,EDG,3,0,0,1
137156,5:48:00,5:48:00,MSA,4,0,0,1
137156,5:59:00,6:08:00,BAL,5,0,0,1
137156,6:18:00,6:18:00,WBL,6,0,0,1
137156,6:29:00,6:29:00,BWI,7,0,0,1
137156,6:36:00,6:36:00,OTN,8,0,0,1
137156,6:42:00,6:42:00,SEB,9,0,0,1
137156,6:47:00,6:47:00,NCR,10,0,0,1
137156,7:03:00,7:03:00,WAS,11,0,0,1
137158,5:15:00,5:15:00,PRV,1,0,0,1
137158,5:23:00,5:23:00,ABE,2,0,0,1
137158,5:34:00,5:34:00,EDG,3,0,0,1
137158,5:48:00,5:48:00,MSA,4,0,0,1
137158,5:59:00,6:08:00,BAL,5,0,0,1
137158,6:18:00,6:18:00,WBL,6,0,0,1
137158,6:29:00,6:29:00,BWI,7,0,0,1
137158,6:36:00,6:36:00,OTN,8,0,0,1
137158,6:42:00,6:42:00,SEB,9,0,0,1
137158,6:47:00,6:47:00,NCR,10,0,0,1
137158,7:03:00,7:03:00,WAS,11,0,0,1
137160,5:15:00,5:15:00,PRV,1,0,0,1
137160,5:23:00,5:23:00,ABE,2,0,0,1
137160,5:34:00,5:34:00,EDG,3,0,0,1
137160,5:48:00,5:48:00,MSA,4,0,0,1
137160,5:59:00,6:08:00,BAL,5,0,0,1
137160,6:18:00,6:18:00,WBL,6,0,0,1
137160,6:29:00,6:29:00,BWI,7,0,0,1
137160,6:36:00,6:36:00,OTN,8,0,0,1
137160,6:42:00,6:42:00,SEB,9,0,0,1
137160,6:47:00,6:47:00,NCR,10,0,0,1
137160,7:03:00,7:03:00,WAS,11,0,0,1
137161,6:30:00,6:30:00,PRV,1,0,0,1
137161,6:38:00,6:38:00,ABE,2,0,0,1
137161,6:48:00,6:48:00,EDG,3,0,0,1
137161,7:00:00,7:00:00,MSA,4,0,0,1
137161,7:13:00,7:20:00,BAL,5,0,0,1
137161,7:28:00,7:28:00,WBL,6,0,0,1
137161,7:35:00,7:35:00,HAE,7,0,0,1
137161,7:42:00,7:42:00,BWI,8,0,0,1
137161,7:49:00,7:49:00,OTN,9,0,0,1
137161,8:00:00,8:00:00,NCR,10,0,0,1
137161,8:19:00,8:19:00,WAS,11,0,0,1
137163,6:30:00,6:30:00,PRV,1,0,0,1
137163,6:38:00,6:38:00,ABE,2,0,0,1
137163,6:48:00,6:48:00,EDG,3,0,0,1
137163,7:00:00,7:00:00,MSA,4,0,0,1
137163,7:13:00,7:20:00,BAL,5,0,0,1
137163,7:28:00,7:28:00,WBL,6,0,0,1
137163,7:35:00,7:35:00,HAE,7,0,0,1
137163,7:42:00,7:42:00,BWI,8,0,0,1
137163,7:49:00,7:49:00,OTN,9,0,0,1
137163,8:00:00,8:00:00,NCR,10,0,0,1
137163,8:19:00,8:19:00,WAS,11,0,0,1
137165,6:30:00,6:30:00,PRV,1,0,0,1
137165,6:38:00,6:38:00,ABE,2,0,0,1
137165,6:48:00,6:48:00,EDG,3,0,0,1
137165,7:00:00,7:00:00,MSA,4,0,0,1
137165,7:13:00,7:20:00,BAL,5,0,0,1
137165,7:28:00,7:28:00,WBL,6,0,0,1
137165,7:35:00,7:35:00,HAE,7,0,0,1
137165,7:42:00,7:42:00,BWI,8,0,0,1
137165,7:49:00,7:49:00,OTN,9,0,0,1
137165,8:00:00,8:00:00,NCR,10,0,0,1
137165,8:19:00,8:19:00,WAS,11,0,0,1
137166,8:45:00,8:45:00,PRV,1,0,0,1
137166,8:53:00,8:53:00,ABE,2,0,0,1
137166,9:02:00,9:02:00,EDG,3,0,0,1
137166,9:15:00,9:15:00,MSA,4,0,0,1
137166,9:28:00,9:30:00,BAL,5,0,0,1
137166,9:37:00,9:37:00,WBL,6,0,0,1
137166,9:43:00,9:43:00,HAE,7,0,0,1
137166,9:50:00,9:50:00,BWI,8,0,0,1
137166,9:57:00,9:57:00,OTN,9,0,0,1
137166,10:03:00,10:03:00,BWE,10,0,0,1
137166,10:11:00,10:11:00,NCR,11,0,0,1
137166,10:28:00,10:28:00,WAS,12,0,0,1
137168,8:45:00,8:45:00,PRV,1,0,0,1
137168,8:53:00,8:53:00,ABE,2,0,0,1
137168,9:02:00,9:02:00,EDG,3,0,0,1
137168,9:15:00,9:15:00,MSA,4,0,0,1
137168,9:28:00,9:30:00,BAL,5,0,0,1
137168,9:37:00,9:37:00,WBL,6,0,0,1
137168,9:43:00,9:43:00,HAE,7,0,0,1
137168,9:50:00,9:50:00,BWI,8,0,0,1
137168,9:57:00,9:57:00,OTN,9,0,0,1
137168,10:03:00,10:03:00,BWE,10,0,0,1
137168,10:11:00,10:11:00,NCR,11,0,0,1
137168,10:28:00,10:28:00,WAS,12,0,0,1
137170,8:45:00,8:45:00,PRV,1,0,0,1
137170,8:53:00,8:53:00,ABE,2,0,0,1
137170,9:02:00,9:02:00,EDG,3,0,0,1
137170,9:15:00,9:15:00,MSA,4,0,0,1
137170,9:28:00,9:30:00,BAL,5,0,0,1
137170,9:37:00,9:37:00,WBL,6,0,0,1
137170,9:43:00,9:43:00,HAE,7,0,0,1
137170,9:50:00,9:50:00,BWI,8,0,0,1
137170,9:57:00,9:57:00,OTN,9,0,0,1
137170,10:03:00,10:03:00,BWE,10,0,0,1
137170,10:11:00,10:11:00,NCR,11,0,0,1
137170,10:28:00,10:28:00,WAS,12,0,0,1
137172,14:40:00,14:40:00,PRV,1,0,0,1
137172,14:47:00,14:47:00,ABE,2,0,0,1
137172,14:56:00,14:56:00,EDG,3,0,0,1
137172,15:07:00,15:07:00,MSA,4,0,0,1
137172,15:20:00,15:30:00,BAL,5,0,0,1
137172,15:44:00,15:44:00,BWI,6,0,0,1
137172,16:04:00,16:04:00,NCR,7,0,0,1
137172,16:22:00,16:22:00,WAS,8,0,0,1
137174,14:40:00,14:40:00,PRV,1,0,0,1
137174,14:47:00,14:47:00,ABE,2,0,0,1
137174,14:56:00,14:56:00,EDG,3,0,0,1
137174,15:07:00,15:07:00,MSA,4,0,0,1
137174,15:20:00,15:30:00,BAL,5,0,0,1
137174,15:44:00,15:44:00,BWI,6,0,0,1
137174,16:04:00,16:04:00,NCR,7,0,0,1
137174,16:22:00,16:22:00,WAS,8,0,0,1
137176,14:40:00,14:40:00,PRV,1,0,0,1
137176,14:47:00,14:47:00,ABE,2,0,0,1
137176,14:56:00,14:56:00,EDG,3,0,0,1
137176,15:07:00,15:07:00,MSA,4,0,0,1
137176,15:20:00,15:30:00,BAL,5,0,0,1
137176,15:44:00,15:44:00,BWI,6,0,0,1
137176,16:04:00,16:04:00,NCR,7,0,0,1
137176,16:22:00,16:22:00,WAS,8,0,0,1
137177,14:35:00,14:35:00,PRV,1,0,0,1
137177,14:42:00,14:42:00,ABE,2,0,0,1
137177,14:51:00,14:51:00,EDG,3,0,0,1
137177,15:02:00,15:02:00,MSA,4,0,0,1
137177,15:15:00,15:28:00,BAL,5,0,0,1
137177,15:42:00,15:42:00,BWI,6,0,0,1
137177,16:02:00,16:02:00,NCR,7,0,0,1
137177,16:17:00,16:17:00,WAS,8,0,0,1
137178,5:25:00,5:25:00,BAL,1,0,0,1
137178,5:51:00,5:51:00,EDG,2,0,0,1
137178,5:59:00,5:59:00,ABE,3,0,0,1
137178,6:08:00,6:08:00,PRV,4,0,0,1
137180,5:25:00,5:25:00,BAL,1,0,0,1
137180,5:51:00,5:51:00,EDG,2,0,0,1
137180,5:59:00,5:59:00,ABE,3,0,0,1
137180,6:08:00,6:08:00,PRV,4,0,0,1
137182,5:25:00,5:25:00,BAL,1,0,0,1
137182,5:51:00,5:51:00,EDG,2,0,0,1
137182,5:59:00,5:59:00,ABE,3,0,0,1
137182,6:08:00,6:08:00,PRV,4,0,0,1
137183,18:30:00,18:30:00,PRV,1,0,0,1
137183,18:38:00,18:38:00,ABE,2,0,0,1
137183,18:48:00,18:48:00,EDG,3,0,0,1
137183,19:00:00,19:00:00,MSA,4,0,0,1
137183,19:18:00,19:18:00,BAL,5,0,0,1
137185,18:30:00,18:30:00,PRV,1,0,0,1
137185,18:38:00,18:38:00,ABE,2,0,0,1
137185,18:48:00,18:48:00,EDG,3,0,0,1
137185,19:00:00,19:00:00,MSA,4,0,0,1
137185,19:18:00,19:18:00,BAL,5,0,0,1
137187,18:30:00,18:30:00,PRV,1,0,0,1
137187,18:38:00,18:38:00,ABE,2,0,0,1
137187,18:48:00,18:48:00,EDG,3,0,0,1
137187,19:00:00,19:00:00,MSA,4,0,0,1
137187,19:18:00,19:18:00,BAL,5,0,0,1
137188,18:25:00,18:25:00,PRV,1,0,0,1
137188,18:33:00,18:33:00,ABE,2,0,0,1
137188,18:43:00,18:43:00,EDG,3,0,0,1
137188,18:55:00,18:55:00,MSA,4,0,0,1
137188,19:08:00,19:08:00,BAL,5,0,0,1
137189,5:30:00,5:30:00,MSA,1,0,0,1
137189,5:46:00,5:46:00,BAL,2,0,0,1
137191,5:30:00,5:30:00,MSA,1,0,0,1
137191,5:46:00,5:46:00,BAL,2,0,0,1
137193,5:30:00,5:30:00,MSA,1,0,0,1
137193,5:46:00,5:46:00,BAL,2,0,0,1
137194,15:35:00,15:35:00,MSA,1,0,0,1
137194,16:00:00,16:08:00,BAL,2,0,0,1
137194,16:23:00,16:23:00,BWI,3,0,0,1
137194,16:30:00,16:30:00,OTN,4,0,0,1
137194,16:36:00,16:36:00,BWE,5,0,0,1
137194,16:44:00,16:44:00,NCR,6,1,0,1
137194,17:01:00,17:01:00,WAS,7,0,0,1
137196,15:35:00,15:35:00,MSA,1,0,0,1
137196,16:00:00,16:08:00,BAL,2,0,0,1
137196,16:23:00,16:23:00,BWI,3,0,0,1
137196,16:30:00,16:30:00,OTN,4,0,0,1
137196,16:36:00,16:36:00,BWE,5,0,0,1
137196,16:44:00,16:44:00,NCR,6,1,0,1
137196,17:01:00,17:01:00,WAS,7,0,0,1
137198,15:35:00,15:35:00,MSA,1,0,0,1
137198,16:00:00,16:08:00,BAL,2,0,0,1
137198,16:23:00,16:23:00,BWI,3,0,0,1
137198,16:30:00,16:30:00,OTN,4,0,0,1
137198,16:36:00,16:36:00,BWE,5,0,0,1
137198,16:44:00,16:44:00,NCR,6,1,0,1
137198,17:01:00,17:01:00,WAS,7,0,0,1
137200,6:43:00,6:43:00,WAS,1,0,0,1
137200,6:55:00,6:55:00,NCR,2,0,0,1
137200,7:09:00,7:09:00,OTN,3,0,0,1
137200,7:16:00,7:16:00,BWI,4,0,0,1
137200,7:36:00,7:36:00,BAL,5,0,0,1
137202,6:43:00,6:43:00,WAS,1,0,0,1
137202,6:55:00,6:55:00,NCR,2,0,0,1
137202,7:09:00,7:09:00,OTN,3,0,0,1
137202,7:16:00,7:16:00,BWI,4,0,0,1
137202,7:36:00,7:36:00,BAL,5,0,0,1
137204,6:43:00,6:43:00,WAS,1,0,0,1
137204,6:55:00,6:55:00,NCR,2,0,0,1
137204,7:09:00,7:09:00,OTN,3,0,0,1
137204,7:16:00,7:16:00,BWI,4,0,0,1
137204,7:36:00,7:36:00,BAL,5,0,0,1
137205,6:35:00,6:35:00,WAS,1,0,0,1
137205,6:47:00,6:47:00,NCR,2,0,0,1
137205,7:01:00,7:01:00,OTN,3,0,0,1
137205,7:08:00,7:08:00,BWI,4,0,0,1
137205,7:27:00,7:27:00,BAL,5,0,0,1
137206,7:00:00,7:00:00,WAS,1,0,0,1
137206,7:44:00,7:44:00,BAL,2,0,0,1
137208,7:00:00,7:00:00,WAS,1,0,0,1
137208,7:44:00,7:44:00,BAL,2,0,0,1
137210,7:00:00,7:00:00,WAS,1,0,0,1
137210,7:44:00,7:44:00,BAL,2,0,0,1
137211,7:05:00,7:05:00,WAS,1,0,0,1
137211,7:46:00,7:46:00,BAL,2,0,0,1
137212,7:15:00,7:15:00,WAS,1,0,0,1
137212,7:27:00,7:27:00,NCR,2,0,0,1
137212,7:31:00,7:31:00,SEB,3,0,0,1
137212,7:37:00,7:37:00,BWE,4,0,0,1
137212,7:43:00,7:43:00,OTN,5,0,0,1
137212,7:50:00,7:50:00,BWI,6,0,0,1
137212,7:56:00,7:56:00,HAE,7,0,0,1
137212,8:03:00,8:03:00,WBL,8,0,0,1
137212,8:17:00,8:17:00,BAL,9,0,0,1
137214,7:15:00,7:15:00,WAS,1,0,0,1
137214,7:27:00,7:27:00,NCR,2,0,0,1
137214,7:31:00,7:31:00,SEB,3,0,0,1
137214,7:37:00,7:37:00,BWE,4,0,0,1
137214,7:43:00,7:43:00,OTN,5,0,0,1
137214,7:50:00,7:50:00,BWI,6,0,0,1
137214,7:56:00,7:56:00,HAE,7,0,0,1
137214,8:03:00,8:03:00,WBL,8,0,0,1
137214,8:17:00,8:17:00,BAL,9,0,0,1
137216,7:15:00,7:15:00,WAS,1,0,0,1
137216,7:27:00,7:27:00,NCR,2,0,0,1
137216,7:31:00,7:31:00,SEB,3,0,0,1
137216,7:37:00,7:37:00,BWE,4,0,0,1
137216,7:43:00,7:43:00,OTN,5,0,0,1
137216,7:50:00,7:50:00,BWI,6,0,0,1
137216,7:56:00,7:56:00,HAE,7,0,0,1
137216,8:03:00,8:03:00,WBL,8,0,0,1
137216,8:17:00,8:17:00,BAL,9,0,0,1
137217,7:20:00,7:20:00,WAS,1,0,0,1
137217,7:32:00,7:32:00,NCR,2,0,0,1
137217,7:36:00,7:36:00,SEB,3,0,0,1
137217,7:42:00,7:42:00,BWE,4,0,0,1
137217,7:48:00,7:48:00,OTN,5,0,0,1
137217,7:55:00,7:55:00,BWI,6,0,0,1
137217,8:01:00,8:01:00,HAE,7,0,0,1
137217,8:07:00,8:07:00,WBL,8,0,0,1
137217,8:21:00,8:21:00,BAL,9,0,0,1
137218,8:55:00,8:55:00,WAS,1,0,0,1
137218,9:07:00,9:07:00,NCR,2,0,0,1
137218,9:11:00,9:11:00,SEB,3,0,0,1
137218,9:17:00,9:17:00,BWE,4,0,0,1
137218,9:23:00,9:23:00,OTN,5,0,0,1
137218,9:30:00,9:30:00,BWI,6,0,0,1
137218,9:51:00,9:51:00,BAL,7,0,0,1
137220,8:55:00,8:55:00,WAS,1,0,0,1
137220,9:07:00,9:07:00,NCR,2,0,0,1
137220,9:11:00,9:11:00,SEB,3,0,0,1
137220,9:17:00,9:17:00,BWE,4,0,0,1
137220,9:23:00,9:23:00,OTN,5,0,0,1
137220,9:30:00,9:30:00,BWI,6,0,0,1
137220,9:51:00,9:51:00,BAL,7,0,0,1
137222,8:55:00,8:55:00,WAS,1,0,0,1
137222,9:07:00,9:07:00,NCR,2,0,0,1
137222,9:11:00,9:11:00,SEB,3,0,0,1
137222,9:17:00,9:17:00,BWE,4,0,0,1
137222,9:23:00,9:23:00,OTN,5,0,0,1
137222,9:30:00,9:30:00,BWI,6,0,0,1
137222,9:51:00,9:51:00,BAL,7,0,0,1
137223,9:00:00,9:00:00,WAS,1,0,0,1
137223,9:12:00,9:12:00,NCR,2,0,0,1
137223,9:16:00,9:16:00,SEB,3,0,0,1
137223,9:22:00,9:22:00,BWE,4,0,0,1
137223,9:28:00,9:28:00,OTN,5,0,0,1
137223,9:35:00,9:35:00,BWI,6,0,0,1
137223,10:01:00,10:01:00,BAL,7,0,0,1
137224,9:45:00,9:45:00,WAS,1,0,0,1
137224,9:57:00,9:57:00,NCR,2,0,0,1
137224,10:10:00,10:10:00,OTN,3,0,0,1
137224,10:17:00,10:17:00,BWI,4,0,0,1
137224,10:23:00,10:23:00,HAE,5,0,0,1
137224,10:30:00,10:30:00,WBL,6,0,0,1
137224,10:43:00,10:43:00,BAL,7,0,0,1
137226,9:45:00,9:45:00,WAS,1,0,0,1
137226,9:57:00,9:57:00,NCR,2,0,0,1
137226,10:10:00,10:10:00,OTN,3,0,0,1
137226,10:17:00,10:17:00,BWI,4,0,0,1
137226,10:23:00,10:23:00,HAE,5,0,0,1
137226,10:30:00,10:30:00,WBL,6,0,0,1
137226,10:43:00,10:43:00,BAL,7,0,0,1
137228,9:45:00,9:45:00,WAS,1,0,0,1
137228,9:57:00,9:57:00,NCR,2,0,0,1
137228,10:10:00,10:10:00,OTN,3,0,0,1
137228,10:17:00,10:17:00,BWI,4,0,0,1
137228,10:23:00,10:23:00,HAE,5,0,0,1
137228,10:30:00,10:30:00,WBL,6,0,0,1
137228,10:43:00,10:43:00,BAL,7,0,0,1
137229,9:45:00,9:45:00,WAS,1,0,0,1
137229,9:57:00,9:57:00,NCR,2,0,0,1
137229,10:10:00,10:10:00,OTN,3,0,0,1
137229,10:17:00,10:17:00,BWI,4,0,0,1
137229,10:23:00,10:23:00,HAE,5,0,0,1
137229,10:29:00,10:29:00,WBL,6,0,0,1
137229,10:42:00,10:42:00,BAL,7,0,0,1
137230,10:10:00,10:10:00,WAS,1,0,0,1
137230,10:22:00,10:22:00,NCR,2,0,0,1
137230,10:26:00,10:26:00,SEB,3,0,0,1
137230,10:32:00,10:32:00,BWE,4,0,0,1
137230,10:38:00,10:38:00,OTN,5,0,0,1
137230,10:48:00,10:48:00,BWI,6,0,0,1
137230,10:54:00,10:54:00,HAE,7,0,0,1
137230,11:01:00,11:01:00,WBL,8,0,0,1
137230,11:13:00,11:13:00,BAL,9,0,0,1
137232,10:10:00,10:10:00,WAS,1,0,0,1
137232,10:22:00,10:22:00,NCR,2,0,0,1
137232,10:26:00,10:26:00,SEB,3,0,0,1
137232,10:32:00,10:32:00,BWE,4,0,0,1
137232,10:38:00,10:38:00,OTN,5,0,0,1
137232,10:48:00,10:48:00,BWI,6,0,0,1
137232,10:54:00,10:54:00,HAE,7,0,0,1
137232,11:01:00,11:01:00,WBL,8,0,0,1
137232,11:13:00,11:13:00,BAL,9,0,0,1
137234,10:10:00,10:10:00,WAS,1,0,0,1
137234,10:22:00,10:22:00,NCR,2,0,0,1
137234,10:26:00,10:26:00,SEB,3,0,0,1
137234,10:32:00,10:32:00,BWE,4,0,0,1
137234,10:38:00,10:38:00,OTN,5,0,0,1
137234,10:48:00,10:48:00,BWI,6,0,0,1
137234,10:54:00,10:54:00,HAE,7,0,0,1
137234,11:01:00,11:01:00,WBL,8,0,0,1
137234,11:13:00,11:13:00,BAL,9,0,0,1
137235,10:15:00,10:15:00,WAS,1,0,0,1
137235,10:27:00,10:27:00,NCR,2,0,0,1
137235,10:31:00,10:31:00,SEB,3,0,0,1
137235,10:37:00,10:37:00,BWE,4,0,0,1
137235,10:43:00,10:43:00,OTN,5,0,0,1
137235,10:50:00,10:50:00,BWI,6,0,0,1
137235,10:56:00,10:56:00,HAE,7,0,0,1
137235,11:02:00,11:02:00,WBL,8,0,0,1
137235,11:13:00,11:13:00,BAL,9,0,0,1
137237,11:15:00,11:15:00,WAS,1,0,0,1
137237,11:27:00,11:27:00,NCR,2,0,0,1
137237,11:31:00,11:31:00,SEB,3,0,0,1
137237,11:37:00,11:37:00,BWE,4,0,0,1
137237,11:43:00,11:43:00,OTN,5,0,0,1
137237,11:50:00,11:50:00,BWI,6,0,0,1
137237,11:56:00,11:56:00,HAE,7,0,0,1
137237,12:01:00,12:01:00,WBL,8,0,0,1
137237,12:17:00,12:17:00,BAL,9,0,0,1
137239,11:15:00,11:15:00,WAS,1,0,0,1
137239,11:27:00,11:27:00,NCR,2,0,0,1
137239,11:31:00,11:31:00,SEB,3,0,0,1
137239,11:37:00,11:37:00,BWE,4,0,0,1
137239,11:43:00,11:43:00,OTN,5,0,0,1
137239,11:50:00,11:50:00,BWI,6,0,0,1
137239,11:56:00,11:56:00,HAE,7,0,0,1
137239,12:01:00,12:01:00,WBL,8,0,0,1
137239,12:17:00,12:17:00,BAL,9,0,0,1
137241,11:15:00,11:15:00,WAS,1,0,0,1
137241,11:27:00,11:27:00,NCR,2,0,0,1
137241,11:31:00,11:31:00,SEB,3,0,0,1
137241,11:37:00,11:37:00,BWE,4,0,0,1
137241,11:43:00,11:43:00,OTN,5,0,0,1
137241,11:50:00,11:50:00,BWI,6,0,0,1
137241,11:56:00,11:56:00,HAE,7,0,0,1
137241,12:01:00,12:01:00,WBL,8,0,0,1
137241,12:17:00,12:17:00,BAL,9,0,0,1
137242,11:15:00,11:15:00,WAS,1,0,0,1
137242,11:27:00,11:27:00,NCR,2,0,0,1
137242,11:31:00,11:31:00,SEB,3,0,0,1
137242,11:37:00,11:37:00,BWE,4,0,0,1
137242,11:43:00,11:43:00,OTN,5,0,0,1
137242,11:50:00,11:50:00,BWI,6,0,0,1
137242,11:56:00,11:56:00,HAE,7,0,0,1
137242,12:02:00,12:02:00,WBL,8,0,0,1
137242,12:16:00,12:16:00,BAL,9,0,0,1
137243,13:10:00,13:10:00,WAS,1,0,0,1
137243,13:22:00,13:22:00,NCR,2,0,0,1
137243,13:26:00,13:26:00,SEB,3,0,0,1
137243,13:32:00,13:32:00,BWE,4,0,0,1
137243,13:38:00,13:38:00,OTN,5,0,0,1
137243,13:48:00,13:48:00,BWI,6,0,0,1
137243,13:54:00,13:54:00,HAE,7,0,0,1
137243,14:01:00,14:01:00,WBL,8,0,0,1
137243,14:19:00,14:19:00,BAL,9,0,0,1
137245,13:10:00,13:10:00,WAS,1,0,0,1
137245,13:22:00,13:22:00,NCR,2,0,0,1
137245,13:26:00,13:26:00,SEB,3,0,0,1
137245,13:32:00,13:32:00,BWE,4,0,0,1
137245,13:38:00,13:38:00,OTN,5,0,0,1
137245,13:48:00,13:48:00,BWI,6,0,0,1
137245,13:54:00,13:54:00,HAE,7,0,0,1
137245,14:01:00,14:01:00,WBL,8,0,0,1
137245,14:19:00,14:19:00,BAL,9,0,0,1
137247,13:10:00,13:10:00,WAS,1,0,0,1
137247,13:22:00,13:22:00,NCR,2,0,0,1
137247,13:26:00,13:26:00,SEB,3,0,0,1
137247,13:32:00,13:32:00,BWE,4,0,0,1
137247,13:38:00,13:38:00,OTN,5,0,0,1
137247,13:48:00,13:48:00,BWI,6,0,0,1
137247,13:54:00,13:54:00,HAE,7,0,0,1
137247,14:01:00,14:01:00,WBL,8,0,0,1
137247,14:19:00,14:19:00,BAL,9,0,0,1
137248,13:20:00,13:20:00,WAS,1,0,0,1
137248,13:32:00,13:32:00,NCR,2,0,0,1
137248,13:36:00,13:36:00,SEB,3,0,0,1
137248,13:42:00,13:42:00,BWE,4,0,0,1
137248,13:48:00,13:48:00,OTN,5,0,0,1
137248,13:56:00,13:56:00,BWI,6,0,0,1
137248,14:02:00,14:02:00,HAE,7,0,0,1
137248,14:08:00,14:08:00,WBL,8,0,0,1
137248,14:23:00,14:23:00,BAL,9,0,0,1
137249,14:15:00,14:15:00,WAS,1,0,0,1
137249,14:27:00,14:27:00,NCR,2,0,0,1
137249,14:31:00,14:31:00,SEB,3,0,0,1
137249,14:37:00,14:37:00,BWE,4,0,0,1
137249,14:43:00,14:43:00,OTN,5,0,0,1
137249,14:50:00,14:50:00,BWI,6,0,0,1
137249,14:56:00,14:56:00,HAE,7,0,0,1
137249,15:03:00,15:03:00,WBL,8,0,0,1
137249,15:17:00,15:17:00,BAL,9,0,0,1
137251,14:15:00,14:15:00,WAS,1,0,0,1
137251,14:27:00,14:27:00,NCR,2,0,0,1
137251,14:31:00,14:31:00,SEB,3,0,0,1
137251,14:37:00,14:37:00,BWE,4,0,0,1
137251,14:43:00,14:43:00,OTN,5,0,0,1
137251,14:50:00,14:50:00,BWI,6,0,0,1
137251,14:56:00,14:56:00,HAE,7,0,0,1
137251,15:03:00,15:03:00,WBL,8,0,0,1
137251,15:17:00,15:17:00,BAL,9,0,0,1
137253,14:15:00,14:15:00,WAS,1,0,0,1
137253,14:27:00,14:27:00,NCR,2,0,0,1
137253,14:31:00,14:31:00,SEB,3,0,0,1
137253,14:37:00,14:37:00,BWE,4,0,0,1
137253,14:43:00,14:43:00,OTN,5,0,0,1
137253,14:50:00,14:50:00,BWI,6,0,0,1
137253,14:56:00,14:56:00,HAE,7,0,0,1
137253,15:03:00,15:03:00,WBL,8,0,0,1
137253,15:17:00,15:17:00,BAL,9,0,0,1
137254,14:20:00,14:20:00,WAS,1,0,0,1
137254,14:32:00,14:32:00,NCR,2,0,0,1
137254,14:36:00,14:36:00,SEB,3,0,0,1
137254,14:42:00,14:42:00,BWE,4,0,0,1
137254,14:48:00,14:48:00,OTN,5,0,0,1
137254,14:55:00,14:55:00,BWI,6,0,0,1
137254,15:01:00,15:01:00,HAE,7,0,0,1
137254,15:07:00,15:07:00,WBL,8,0,0,1
137254,15:21:00,15:21:00,BAL,9,0,0,1
137255,15:00:00,15:00:00,WAS,1,0,0,1
